,year,avg_vote,genre_1,genre_2,genre_2
55994,2008,7.1,Drama,,
55995,2009,6.4,Action,Drama,Thriller
55996,2009,3.7,Comedy,Horror,
55997,2009,3.5,Action,Sci-Fi,Thriller
55998,2009,6.6,Drama,,
55999,2009,4.8,Drama,,
56000,2009,6.2,Drama,,
56001,2009,5.8,Adventure,Comedy,Family
56002,2009,6.0,Horror,Mystery,
56003,2008,6.3,Animation,Comedy,Family
56004,2008,5.7,Drama,,
56005,2008,3.8,Action,Fantasy,Thriller
56006,2009,4.9,Comedy,,
56007,2009,5.6,Drama,Romance,
56008,2010,4.1,Action,Drama,Sci-Fi
56009,2009,5.1,Comedy,,
56010,2009,6.5,Action,Crime,Thriller
56011,2009,6.2,Romance,,
56012,2010,6.5,Adventure,Comedy,
56013,2009,5.8,Comedy,Romance,
56014,2011,5.1,Crime,Drama,Thriller
56015,2009,5.6,Drama,,
56016,2010,3.3,Adventure,Drama,Family
56017,2010,6.5,Comedy,Drama,
56018,2009,5.9,Comedy,Crime,
56019,2014,5.4,Drama,History,Romance
56020,2009,5.5,Drama,Family,
56021,2009,6.6,Comedy,Drama,
56022,2009,7.2,Drama,Fantasy,Mystery
56023,2009,6.4,Adventure,Family,
56024,2009,5.7,Comedy,Drama,
56025,2008,7.0,Comedy,Drama,
56026,2008,2.5,Comedy,,
56027,2009,6.7,Drama,,
56028,2009,1.9,Comedy,,
56029,1957,7.0,Action,Crime,
56030,2020,6.0,Mystery,Thriller,
56031,2010,5.3,Drama,,
56032,2019,9.8,Action,Drama,
56033,2008,6.7,Drama,War,
56034,2009,4.0,Comedy,Sport,
56035,2009,5.9,Biography,Drama,History
56036,2009,5.5,Drama,,
56037,2009,5.0,Thriller,,
56038,2008,6.4,Drama,,
56039,2009,2.2,Action,Comedy,
56040,2019,2.5,Thriller,,
56041,2009,4.9,Comedy,Drama,
56042,2020,7.1,Comedy,Drama,Romance
56043,2019,6.9,Comedy,Drama,Thriller
56044,2010,7.6,Action,Comedy,Crime
56045,2008,6.7,Drama,War,
56046,2008,6.0,Drama,,
56047,2010,6.2,Drama,Thriller,
56048,2009,3.5,Action,Horror,
56049,2008,5.8,Drama,,
56050,2009,5.4,Comedy,,
56051,2009,6.7,Comedy,Drama,
56052,2010,3.7,Adventure,Family,
56053,2011,5.3,Comedy,Crime,Drama
56054,2009,6.8,Comedy,Crime,Drama
56055,2008,5.6,Action,Comedy,Sport
56056,2009,5.4,Comedy,,
56057,2009,5.5,Drama,Romance,
56058,2008,5.9,Adventure,Family,
56059,2008,7.1,Drama,,
56060,2008,3.4,Drama,Romance,
56061,2010,5.9,Drama,,
56062,2008,5.8,Action,Drama,
56063,2010,6.2,Drama,,
56064,2008,5.4,Romance,,
56065,2009,4.6,Drama,Mystery,
56066,2009,6.3,Action,Comedy,Romance
56067,2009,5.7,Comedy,Fantasy,
56068,2009,6.4,Drama,,
56069,2009,6.7,Comedy,Drama,
56070,2009,6.2,Comedy,Crime,Drama
56071,2007,5.9,Drama,War,
56072,2009,5.1,Comedy,,
56073,2020,2.3,Action,Horror,Mystery
56074,2008,8.2,Drama,,
56075,2008,6.2,Action,Fantasy,Musical
56076,2014,6.2,Action,Drama,
56077,2011,6.0,Action,Drama,Fantasy
56078,2008,6.4,Thriller,,
56079,2015,5.9,Biography,Drama,History
56080,2009,5.9,Comedy,,
56081,2010,6.1,Comedy,Drama,
56082,2009,6.4,Drama,,
56083,2008,6.2,Animation,Horror,
56084,2010,5.1,Crime,Horror,Thriller
56085,2008,6.2,Drama,,
56086,2008,1.9,Comedy,Drama,Family
56087,2018,3.8,Comedy,Crime,Mystery
56088,2010,8.3,Drama,Mystery,War
56089,2009,6.2,Comedy,,
56090,2009,6.4,Drama,,
56091,2020,7.3,Crime,Drama,Mystery
56092,2009,7.1,Drama,,
56093,2009,6.7,Drama,,
56094,2009,5.7,Drama,,
56095,2009,7.0,Crime,Drama,Mystery
56096,2009,6.7,Drama,History,War
56097,2009,6.9,Comedy,Drama,Romance
56098,2009,5.5,Comedy,Romance,
56099,2008,5.2,Comedy,Crime,Thriller
56100,2009,6.7,Action,Comedy,Crime
56101,2009,5.9,Action,Crime,Thriller
56102,2008,5.0,Drama,,
56103,2009,6.6,Drama,Romance,
56104,2007,4.8,Drama,Romance,
56105,2009,5.6,Comedy,,
56106,2008,5.7,Musical,,
56107,2008,6.8,Drama,,
56108,2009,6.8,Mystery,Thriller,
56109,2010,6.5,Comedy,Drama,
56110,2007,6.9,Drama,,
56111,2020,5.1,Animation,,
56112,2012,5.4,Action,,
56113,2010,3.0,Action,Horror,Thriller
56114,2008,7.5,Action,Biography,Crime
56115,2008,4.6,Comedy,Fantasy,
56116,2008,6.3,Comedy,,
56117,2010,5.8,Comedy,Drama,Music
56118,2010,6.1,Drama,Romance,
56119,2011,7.0,Horror,,
56120,2018,7.0,Action,Crime,Drama
56121,2010,5.7,Comedy,Thriller,
56122,2009,4.7,Adventure,Drama,Fantasy
56123,2009,5.5,Comedy,Drama,
56124,2008,3.8,Thriller,,
56125,2010,6.3,Comedy,Drama,History
56126,2009,5.9,Comedy,,
56127,2009,7.0,Drama,,
56128,2009,5.4,Adventure,Biography,Comedy
56129,2008,6.7,Comedy,Drama,
56130,2009,5.9,Drama,,
56131,2007,6.9,Animation,Adventure,Comedy
56132,2011,5.3,Drama,Thriller,
56133,2008,6.9,Drama,Romance,
56134,2008,1.4,Comedy,Crime,
56135,2008,8.0,Animation,Action,Adventure
56136,2009,6.6,Romance,,
56137,2009,4.9,Horror,Thriller,
56138,2009,4.1,Comedy,Horror,
56139,2009,3.6,Comedy,Romance,
56140,2009,5.9,Comedy,Crime,Mystery
56141,2008,6.6,Drama,,
56142,2011,3.5,Action,Drama,History
56143,2008,5.7,Comedy,Romance,
56144,2020,5.4,Adventure,Drama,Fantasy
56145,2008,5.4,Action,Adventure,Drama
56146,2008,5.2,Crime,Drama,Thriller
56147,2009,4.7,Drama,Romance,
56148,2009,8.1,Crime,Drama,Thriller
56149,2009,6.6,Drama,,
56150,2009,4.9,Comedy,Drama,
56151,2009,5.4,Comedy,Drama,
56152,2009,6.5,Drama,Romance,
56153,2009,6.8,Comedy,Drama,
56154,2007,5.0,Horror,Thriller,
56155,2009,7.1,Drama,,
56156,2009,6.6,Drama,,
56157,2009,3.4,Horror,Thriller,
56158,2009,2.9,Horror,Thriller,
56159,2011,4.9,Drama,Romance,
56160,2010,5.1,Action,Drama,Thriller
56161,2008,3.2,Action,,
56162,2009,6.3,Comedy,Crime,Drama
56163,2020,7.4,Comedy,Romance,
56164,2007,1.9,Horror,,
56165,2010,4.5,Comedy,Drama,Romance
56166,2011,5.2,Drama,Romance,Thriller
56167,2008,5.2,Comedy,Romance,
56168,2008,3.1,Action,Fantasy,Horror
56169,2009,4.8,Horror,,
56170,2011,5.8,Drama,Mystery,Sci-Fi
56171,2011,6.2,Action,Drama,Mystery
56172,2011,6.1,Horror,Mystery,
56173,2009,6.0,Comedy,Drama,Musical
56174,2009,3.3,Comedy,Drama,
56175,2010,6.4,Comedy,,
56176,2008,5.7,Action,Adventure,Fantasy
56177,2010,4.7,Comedy,Sport,
56178,2009,6.9,Comedy,Drama,
56179,2008,6.8,Family,Fantasy,Music
56180,2013,5.0,Comedy,Drama,
56181,2010,2.8,Thriller,,
56182,2008,6.8,Comedy,,
56183,2009,7.2,Drama,Music,Romance
56184,2008,7.4,Drama,History,Thriller
56185,2008,2.5,Horror,,
56186,2008,6.2,Drama,,
56187,2009,6.3,Drama,,
56188,2010,6.1,Drama,Romance,
56189,2009,3.7,Comedy,,
56190,2008,6.7,Comedy,Drama,
56191,1998,7.5,Comedy,Drama,Romance
56192,2008,6.1,Drama,,
56193,2008,6.4,Drama,,
56194,2008,6.6,Drama,,
56195,2009,2.9,Comedy,Sport,
56196,2008,6.7,Drama,History,War
56197,2008,6.4,Drama,,
56198,2009,4.1,Horror,,
56199,2009,4.2,Comedy,,
56200,2010,5.6,Drama,Mystery,
56201,2020,8.2,Drama,,
56202,2009,6.6,Comedy,Drama,
56203,2008,5.9,Comedy,Fantasy,Romance
56204,2009,6.5,Animation,Adventure,Comedy
56205,2010,7.3,Comedy,Drama,History
56206,2009,7.1,Comedy,Family,
56207,2009,6.7,Drama,,
56208,2008,7.4,Crime,Drama,Mystery
56209,2007,4.4,Action,,
56210,2007,6.6,Comedy,Drama,
56211,2009,3.5,Action,Horror,Sci-Fi
56212,2012,7.0,Crime,Drama,
56213,2008,6.2,Drama,,
56214,2011,4.8,Drama,Mystery,Thriller
56215,2008,3.8,Thriller,,
56216,2010,6.5,Comedy,Drama,History
56217,2009,7.1,Biography,Drama,Music
56218,2020,5.4,Comedy,Musical,Romance
56219,2010,7.0,Drama,Fantasy,
56220,2011,6.6,Adventure,Comedy,Drama
56221,2009,3.5,Comedy,Drama,Thriller
56222,1995,7.4,Comedy,Drama,
56223,2009,3.3,Drama,Horror,Mystery
56224,1993,8.5,Drama,Romance,
56225,2008,6.3,Crime,Drama,Thriller
56226,2008,4.2,Action,,
56227,2008,4.5,Comedy,Romance,
56228,2009,4.9,Comedy,Romance,
56229,2008,4.0,Action,Crime,Thriller
56230,2008,7.7,Drama,,
56231,2007,6.7,Comedy,Drama,
56232,2008,6.9,Comedy,Drama,Music
56233,2008,6.3,Drama,,
56234,2014,6.0,Action,Adventure,Fantasy
56235,2008,5.6,Drama,Horror,Thriller
56236,2009,6.5,Comedy,Drama,
56237,2008,6.8,Drama,,
56238,2009,6.2,Adventure,Family,
56239,2009,6.0,Comedy,Drama,Romance
56240,2008,5.7,Comedy,,
56241,2008,3.9,Drama,Horror,Mystery
56242,2009,6.9,Drama,,
56243,2020,4.7,Drama,Mystery,Thriller
56244,2020,8.2,Drama,Mystery,Thriller
56245,2008,5.2,Comedy,,
56246,2009,4.4,Drama,,
56247,2009,5.3,Drama,War,
56248,2008,3.4,Horror,,
56249,2008,4.1,Romance,,
56250,2011,6.3,Adventure,Comedy,
56251,2009,4.7,Action,Comedy,Fantasy
56252,2008,2.6,Drama,,
56253,2009,5.7,Comedy,,
56254,2010,4.3,Drama,Thriller,Western
56255,2010,5.0,Comedy,,
56256,2010,4.9,Action,Comedy,
56257,2008,7.4,Drama,,
56258,2009,6.3,Crime,Drama,
56259,2008,7.1,Drama,,
56260,2009,5.0,Action,Crime,Thriller
56261,2011,4.2,Thriller,,
56262,2009,5.3,Drama,History,Thriller
56263,2008,4.8,Comedy,,
56264,2014,5.3,Action,Drama,War
56265,2010,6.8,Drama,Sci-Fi,
56266,2011,7.1,Biography,Drama,Thriller
56267,2008,6.2,Drama,Mystery,
56268,2010,5.7,Drama,,
56269,2009,6.9,Drama,,
56270,2010,5.8,Sci-Fi,Thriller,
56271,2010,5.8,Crime,Mystery,Thriller
56272,2008,6.1,Drama,,
56273,2008,6.1,Drama,,
56274,2008,5.9,Drama,,
56275,2008,5.9,Drama,History,
56276,2008,6.6,Drama,,
56277,2010,5.6,Fantasy,Horror,Thriller
56278,2010,5.9,Biography,Drama,War
56279,2009,5.3,Horror,,
56280,2008,6.6,Drama,,
56281,2008,3.8,Thriller,,
56282,2018,6.7,Action,Adventure,Sci-Fi
56283,2011,7.7,Action,Adventure,Sci-Fi
56284,2008,6.3,Drama,,
56285,2010,5.5,Action,Comedy,Horror
56286,2010,6.3,Drama,Romance,
56287,2009,6.1,Drama,Romance,
56288,2009,7.1,Drama,Romance,
56289,2009,7.2,Biography,Crime,Drama
56290,2009,6.5,Thriller,,
56291,2009,4.8,Comedy,Romance,
56292,2009,6.2,Comedy,,
56293,1969,7.9,Drama,Family,
56294,2010,6.7,Action,Drama,War
56295,2008,5.0,Comedy,Drama,
56296,2009,6.5,Drama,Romance,
56297,2010,5.1,Animation,Adventure,Comedy
56298,2008,4.6,Sci-Fi,,
56299,2013,6.7,Action,Comedy,Thriller
56300,2009,7.1,Drama,Romance,
56301,2009,6.6,Drama,Mystery,Romance
56302,2011,5.4,Adventure,Comedy,Horror
56303,2008,4.7,Comedy,Drama,Family
56304,2016,4.0,Comedy,,
56305,2018,4.3,Crime,Mystery,Thriller
56306,2009,5.6,Drama,,
56307,2010,5.1,Horror,Mystery,Thriller
56308,2010,5.9,Drama,,
56309,2010,6.4,Crime,Drama,Thriller
56310,2008,6.4,Comedy,Drama,
56311,2010,5.4,Action,Comedy,Family
56312,2011,6.6,Drama,,
56313,2011,3.8,Drama,Horror,Sci-Fi
56314,2010,4.6,Animation,Comedy,Crime
56315,2007,6.7,Action,Drama,
56316,2009,6.6,Action,Adventure,Comedy
56317,2009,7.4,Action,Crime,Drama
56318,2010,7.0,Drama,Music,Romance
56319,2010,5.4,Comedy,,
56320,2007,3.8,Action,Crime,Drama
56321,2014,4.4,Action,Drama,Thriller
56322,2009,6.3,Comedy,,
56323,2012,2.3,Action,Drama,War
56324,2010,5.8,Drama,,
56325,2010,5.7,Comedy,Romance,
56326,2010,6.1,Comedy,Drama,Romance
56327,2008,4.3,Drama,,
56328,2008,6.4,Drama,,
56329,2020,9.7,Crime,Thriller,
56330,2020,6.7,Horror,Mystery,
56331,2008,6.6,Adventure,Drama,Fantasy
56332,2008,5.6,Comedy,,
56333,2009,6.5,Drama,,
56334,2009,4.6,Comedy,Romance,
56335,2008,5.5,Comedy,,
56336,2008,6.4,Music,Romance,War
56337,2009,6.8,Comedy,Drama,Romance
56338,2009,7.0,Drama,,
56339,2009,6.7,Comedy,,
56340,2008,3.6,Action,Comedy,Horror
56341,2012,7.4,Action,Drama,Sci-Fi
56342,2009,5.7,Comedy,Drama,
56343,2009,6.4,Adventure,Comedy,Drama
56344,2020,6.4,Comedy,,
56345,2012,7.5,Biography,Drama,History
56346,2008,6.7,Drama,Thriller,
56347,2009,3.1,Horror,,
56348,2010,6.3,Drama,Family,
56349,2008,7.0,Comedy,Drama,
56350,2008,8.0,Drama,,
56351,2008,6.7,Comedy,Drama,
56352,2012,6.8,Animation,Adventure,Comedy
56353,2008,5.3,Comedy,Drama,Romance
56354,2008,6.5,Comedy,Drama,
56355,2008,7.9,Animation,Action,Crime
56356,2013,5.3,Comedy,,
56357,2008,4.9,Horror,Thriller,
56358,2008,5.1,Comedy,Drama,
56359,2009,5.2,Horror,Thriller,
56360,2009,7.0,Drama,,
56361,2009,5.8,Action,Comedy,Sci-Fi
56362,2008,5.5,Comedy,Romance,
56363,2008,4.8,Action,Drama,Horror
56364,2007,5.2,Comedy,Drama,
56365,2009,6.4,Comedy,Drama,Romance
56366,2009,6.3,Comedy,Horror,
56367,2010,6.4,Drama,Romance,
56368,2009,6.4,Crime,Drama,Mystery
56369,2010,7.2,Comedy,Crime,Music
56370,2004,5.2,Comedy,Drama,
56371,2010,3.4,Action,Adventure,Drama
56372,1990,7.7,Drama,,
56373,2009,2.7,Action,Sci-Fi,Thriller
56374,1969,7.8,Drama,,
56375,2003,7.8,Comedy,,
56376,2010,6.3,Comedy,Crime,Romance
56377,2008,6.5,Comedy,Drama,Romance
56378,2008,6.3,Drama,,
56379,2009,5.9,Drama,Romance,
56380,2008,6.5,Comedy,Drama,
56381,2013,6.2,Adventure,Drama,Sport
56382,2011,4.4,Horror,Thriller,
56383,2008,7.4,Drama,,
56384,2008,5.1,Comedy,Drama,
56385,2008,6.7,Comedy,Romance,
56386,2008,6.4,Drama,,
56387,2008,8.1,Action,Crime,Drama
56388,2008,6.7,Drama,,
56389,2008,7.1,Crime,Drama,Thriller
56390,2013,5.8,Comedy,Romance,
56391,2009,5.8,Drama,Mystery,Thriller
56392,2008,6.8,Drama,,
56393,2008,6.2,Drama,,
56394,2008,6.5,Action,Thriller,
56395,2008,6.6,Drama,,
56396,2008,2.3,Action,Drama,
56397,2009,6.5,Drama,,
56398,2009,3.8,Horror,Thriller,
56399,2008,4.2,Animation,Action,Comedy
56400,2010,6.8,Drama,,
56401,2011,5.9,Drama,History,War
56402,2009,3.7,Action,Comedy,Thriller
56403,2008,3.7,Comedy,,
56404,2010,6.3,Drama,,
56405,2008,8.0,Drama,,
56406,2010,7.0,Comedy,Drama,Romance
56407,2010,6.1,Drama,Thriller,
56408,2010,6.3,Drama,Fantasy,
56409,2009,6.7,Drama,Romance,
56410,2009,6.3,Thriller,,
56411,2009,6.2,Crime,Drama,
56412,2008,8.0,Comedy,Drama,Mystery
56413,2008,4.4,Comedy,Musical,
56414,2008,3.9,Romance,Thriller,
56415,2008,3.6,Action,Adventure,Thriller
56416,2008,6.9,Comedy,Drama,
56417,2009,2.6,Horror,Thriller,
56418,2010,3.7,Comedy,,
56419,2010,2.9,Action,,
56420,2010,5.3,Comedy,Thriller,
56421,2008,6.4,Drama,,
56422,2008,5.8,Drama,,
56423,2009,5.1,Comedy,,
56424,2008,3.6,Family,Musical,Romance
56425,2001,6.8,Action,Crime,Drama
56426,2008,6.6,Drama,,
56427,2009,7.4,Drama,,
56428,2020,8.7,Drama,,
56429,2008,4.6,Comedy,Fantasy,Horror
56430,2008,7.0,Drama,,
56431,2008,6.9,Drama,Romance,
56432,2008,6.3,Drama,,
56433,2011,5.6,Comedy,Romance,
56434,2008,6.5,Drama,Romance,
56435,2008,6.7,Drama,,
56436,2008,6.6,Drama,,
56437,2008,7.1,Drama,,
56438,2009,4.1,Action,Crime,
56439,2008,6.8,Comedy,,
56440,2007,5.9,Drama,,
56441,2018,5.2,Horror,,
56442,2009,4.4,Horror,Thriller,
56443,2010,7.7,Biography,Drama,
56444,2008,6.1,Drama,,
56445,2008,7.2,Drama,,
56446,2008,5.2,Drama,Fantasy,
56447,1987,1.2,Action,Adventure,Comedy
56448,2008,6.7,Drama,,
56449,2008,7.1,Drama,,
56450,2008,4.5,Comedy,,
56451,2009,2.9,Horror,Thriller,
56452,2009,4.1,Horror,Thriller,
56453,2010,3.3,Horror,,
56454,2009,5.0,Comedy,,
56455,2010,5.6,Horror,Thriller,
56456,2011,7.1,Action,Crime,Thriller
56457,2009,6.5,Drama,,
56458,2010,6.4,Action,Drama,Sport
56459,2009,6.9,Drama,Romance,
56460,2009,4.2,Drama,,
56461,2010,5.9,Drama,,
56462,2009,6.5,Comedy,Drama,
56463,2008,4.3,Comedy,,
56464,2009,5.7,Adventure,Drama,Fantasy
56465,2008,7.3,Comedy,Fantasy,Sci-Fi
56466,2008,5.5,Comedy,Romance,
56467,2009,6.5,Comedy,,
56468,2008,2.6,Comedy,Crime,
56469,2014,7.4,Action,Crime,Drama
56470,2009,4.8,Action,Sci-Fi,Thriller
56471,2009,6.1,Drama,,
56472,2009,3.1,Comedy,Romance,
56473,2009,7.2,Comedy,Drama,Family
56474,2008,3.9,Comedy,,
56475,1990,6.8,Drama,,
56476,2008,7.0,Drama,,
56477,2008,7.3,Musical,,
56478,2008,7.2,Drama,,
56479,2008,5.8,Comedy,Drama,
56480,2008,7.0,Drama,,
56481,2010,4.0,Action,Drama,Thriller
56482,2009,7.0,Biography,Crime,History
56483,2010,5.3,Comedy,Drama,
56484,2009,4.6,Horror,,
56485,2012,5.7,Comedy,Fantasy,Romance
56486,2009,6.7,Action,Crime,Drama
56487,2008,6.9,Drama,,
56488,2008,8.1,Drama,,
56489,2010,4.3,Action,Comedy,Family
56490,2020,7.4,Music,Sci-Fi,
56491,2020,6.4,Animation,Action,
56492,2008,3.9,Action,Comedy,
56493,2008,7.0,Crime,Drama,Mystery
56494,2009,7.5,Drama,,
56495,2009,4.3,Drama,Fantasy,Horror
56496,2010,7.8,Drama,,
56497,2011,6.4,Comedy,Music,Romance
56498,2010,7.5,Drama,,
56499,2008,3.6,Horror,,
56500,2009,5.2,Action,Adventure,Sci-Fi
56501,2010,5.9,Drama,Fantasy,Sci-Fi
56502,2008,3.3,Drama,,
56503,2008,7.7,Animation,Action,Comedy
56504,2008,6.4,Crime,Thriller,
56505,2008,6.4,Comedy,,
56506,2009,6.2,Drama,,
56507,2009,3.9,Comedy,Family,
56508,2009,2.6,Action,Crime,Horror
56509,2013,6.5,Fantasy,Horror,Thriller
56510,2009,6.3,Drama,,
56511,2008,5.7,Drama,,
56512,2008,6.5,Drama,,
56513,2009,5.4,Drama,,
56514,2009,6.0,Drama,,
56515,2011,5.0,Horror,,
56516,2008,7.8,Comedy,Drama,
56517,2009,5.6,Comedy,Drama,
56518,2008,5.2,Romance,,
56519,2009,6.8,Horror,Mystery,Thriller
56520,2009,5.6,Thriller,,
56521,2008,5.8,Drama,,
56522,2008,6.9,Drama,,
56523,2010,5.2,Action,Drama,
56524,2016,5.2,Action,Comedy,Fantasy
56525,2018,7.4,Drama,Romance,War
56526,2009,7.2,Action,Crime,Drama
56527,2008,2.9,Comedy,Family,Musical
56528,2009,2.9,Action,Comedy,Crime
56529,2010,3.4,Crime,Drama,Thriller
56530,2008,6.8,Comedy,,
56531,2009,6.7,Biography,Drama,
56532,2009,3.9,Mystery,Thriller,
56533,2008,4.7,Comedy,,
56534,2009,7.2,Drama,,
56535,2008,7.0,Drama,,
56536,2008,4.7,Drama,,
56537,2010,6.2,Drama,,
56538,2008,2.8,Action,Comedy,Fantasy
56539,2016,5.9,Crime,Drama,Romance
56540,2010,5.0,Comedy,Romance,
56541,2008,5.3,Biography,Drama,Family
56542,2014,6.6,Animation,,
56543,2009,4.5,Action,Crime,Thriller
56544,2008,5.6,Drama,,
56545,2009,6.1,Drama,,
56546,2009,3.5,Action,Adventure,Fantasy
56547,2014,4.4,Crime,Drama,Thriller
56548,2000,7.1,Animation,Adventure,Fantasy
56549,2008,6.7,Drama,Romance,
56550,2010,6.5,Comedy,Crime,Drama
56551,2007,6.8,Drama,,
56552,2014,5.8,Action,Adventure,Comedy
56553,2008,5.3,Comedy,Drama,
56554,2008,5.1,Comedy,Drama,
56555,2010,7.1,Drama,Thriller,
56556,2009,4.6,Romance,,
56557,2009,6.6,Drama,,
56558,2010,5.8,Comedy,Drama,Romance
56559,2017,6.9,Drama,Mystery,Romance
56560,2015,6.4,Crime,Drama,Mystery
56561,2013,7.0,Biography,Drama,Music
56562,2009,2.5,Horror,,
56563,2011,8.2,Action,Drama,Sport
56564,2008,6.3,Comedy,Drama,
56565,2008,6.1,Drama,,
56566,2010,6.7,Action,Crime,Drama
56567,2016,6.1,Comedy,Drama,Romance
56568,2008,6.7,Drama,Horror,Mystery
56569,2010,6.2,Action,Crime,Drama
56570,2009,6.1,Comedy,,
56571,2009,6.6,Crime,Romance,
56572,2009,5.9,Comedy,Crime,
56573,2009,5.3,Drama,Family,
56574,2007,4.1,Comedy,,
56575,2008,7.7,Comedy,Crime,Drama
56576,2009,5.0,Drama,,
56577,2008,6.9,Comedy,Drama,
56578,2011,3.7,Comedy,Fantasy,Horror
56579,2009,4.3,Adventure,Family,Fantasy
56580,2009,4.2,Comedy,,
56581,2009,6.6,Comedy,Sport,
56582,2017,5.2,Action,Adventure,Thriller
56583,2010,5.2,Crime,Thriller,
56584,2010,4.1,Action,Comedy,Crime
56585,2009,4.2,Adventure,Family,
56586,2008,3.6,Action,Romance,Sci-Fi
56587,2009,6.3,Drama,,
56588,2010,5.7,Drama,,
56589,2008,2.5,Horror,,
56590,2009,6.9,Drama,Romance,
56591,2007,6.3,Action,Comedy,
56592,2010,5.6,Drama,,
56593,2009,6.3,Comedy,Drama,Romance
56594,2010,6.0,Drama,Music,Romance
56595,2009,6.0,Comedy,,
56596,2003,5.2,Drama,Romance,
56597,2008,2.9,Romance,,
56598,2010,6.6,Drama,Romance,
56599,2009,5.8,Drama,Sport,
56600,2009,4.0,Drama,,
56601,2012,4.6,Drama,Thriller,
56602,2014,5.7,Comedy,Drama,
56603,2011,2.1,Action,Drama,War
56604,2010,6.2,Drama,Family,Fantasy
56605,2008,5.7,Comedy,,
56606,2009,5.7,Family,,
56607,2009,5.9,Drama,,
56608,2008,2.8,Action,Family,Thriller
56609,2009,6.8,Comedy,Drama,
56610,2010,6.1,Comedy,,
56611,2008,7.0,Drama,,
56612,2009,6.1,Comedy,,
56613,2009,6.8,Drama,,
56614,2009,6.9,Action,Crime,Thriller
56615,2009,5.7,Drama,History,Sport
56616,2008,5.1,Action,,
56617,2010,6.5,Horror,Mystery,
56618,2009,5.9,Drama,Romance,
56619,1967,7.8,Drama,Music,Romance
56620,2012,6.5,Comedy,Romance,
56621,2012,3.7,Action,Adventure,Drama
56622,2008,7.3,Drama,,
56623,2011,5.6,Action,Comedy,Drama
56624,2008,6.9,Thriller,,
56625,2009,5.1,Action,Crime,Thriller
56626,2012,5.2,Comedy,Romance,
56627,2012,2.9,Thriller,,
56628,2010,6.0,Comedy,Drama,Romance
56629,2009,5.5,Drama,Horror,Thriller
56630,2008,5.1,Drama,Romance,
56631,2008,7.1,Comedy,Fantasy,
56632,2008,5.1,Drama,,
56633,2007,4.6,Comedy,Drama,
56634,2008,4.1,Action,Comedy,Horror
56635,2008,6.3,Action,Drama,
56636,2011,6.2,Action,Crime,Thriller
56637,2010,5.3,Drama,,
56638,2010,2.9,Comedy,,
56639,2009,5.7,Drama,,
56640,2010,4.7,Drama,,
56641,2008,4.6,Horror,Thriller,
56642,2012,6.2,Drama,Fantasy,
56643,2009,6.3,Drama,,
56644,2009,5.9,Biography,Comedy,Drama
56645,2011,6.7,Drama,Fantasy,Sci-Fi
56646,2007,5.9,Drama,War,
56647,2010,4.4,Drama,Horror,Thriller
56648,2009,7.1,Drama,,
56649,2008,1.8,Comedy,Sci-Fi,
56650,2009,6.4,Drama,History,
56651,2009,5.7,Drama,Romance,Thriller
56652,2009,6.4,Drama,,
56653,2010,3.0,Horror,Thriller,
56654,2019,5.4,Comedy,Crime,
56655,2009,6.9,Drama,Sport,
56656,2012,5.7,Comedy,Sci-Fi,
56657,2011,6.6,Action,Adventure,Fantasy
56658,2009,4.5,Drama,,
56659,2009,4.3,Action,Drama,
56660,2008,4.8,Action,Drama,
56661,2009,5.9,Drama,,
56662,2010,6.0,Adventure,Drama,Romance
56663,2009,6.5,Comedy,Drama,
56664,2008,6.9,Crime,Drama,Romance
56665,2009,5.6,Drama,,
56666,2009,6.5,Drama,Family,
56667,2010,4.6,Horror,Sci-Fi,
56668,2009,3.9,Action,Drama,History
56669,2009,6.3,Action,Crime,Thriller
56670,2009,4.8,Crime,Drama,Sport
56671,2013,7.2,Action,Adventure,Sci-Fi
56672,2008,4.6,Drama,,
56673,2009,6.2,Action,Adventure,Fantasy
56674,2015,3.9,Horror,Thriller,
56675,2012,6.3,Drama,Romance,
56676,2008,6.4,Horror,Mystery,Romance
56677,2008,5.9,Comedy,Romance,
56678,2010,5.7,Comedy,Drama,Romance
56679,2010,5.3,Drama,,
56680,2019,7.9,Biography,Crime,Drama
56681,2011,7.2,Animation,Action,Adventure
56682,2011,2.6,Comedy,,
56683,2010,4.6,Animation,Adventure,Comedy
56684,2009,5.8,Crime,Drama,Sport
56685,2009,3.8,Comedy,,
56686,2009,6.7,Drama,Romance,
56687,2009,6.6,Adventure,Drama,Family
56688,2008,6.0,Drama,,
56689,2009,5.4,Drama,Romance,
56690,2014,6.0,Comedy,Drama,
56691,2008,7.0,Drama,,
56692,2008,6.7,Drama,,
56693,2010,7.3,Comedy,Drama,Fantasy
56694,2011,5.6,Drama,,
56695,2009,3.6,Adventure,,
56696,2010,5.8,Sci-Fi,,
56697,2010,3.2,Musical,,
56698,2008,6.8,Comedy,Drama,Romance
56699,2009,6.8,Comedy,Crime,Drama
56700,2009,5.9,Comedy,Romance,
56701,2008,6.0,Drama,Romance,
56702,2009,4.1,Fantasy,Horror,
56703,2008,2.4,Comedy,,
56704,2010,3.2,Comedy,Crime,Drama
56705,2008,7.0,Drama,,
56706,2010,5.6,Action,Drama,
56707,2010,6.3,Drama,,
56708,2009,4.3,Horror,,
56709,2008,6.0,Drama,,
56710,2008,6.6,Comedy,,
56711,2009,6.3,Comedy,,
56712,2009,3.3,Comedy,,
